Date,Open,High,Low,LTP
1/1/2014,0.393129771,0.397291196,0.391902215,0.403053435
1/2/2014,0.403053435,0.389014296,0.369747899,0.379389313
1/5/2014,0.379389313,0.37848006,0.366692131,0.36870229
1/6/2014,0.36870229,0.37020316,0.368220015,0.375572519
1/7/2014,0.375572519,0.376222724,0.364400306,0.374045802
1/8/2014,0.374045802,0.393528969,0.374331551,0.393129771
1/9/2014,0.393129771,0.389766742,0.38579068,0.393129771
1/12/2014,0.393129771,0.393528969,0.388082506,0.389312977
1/13/2014,0.389312977,0.385252069,0.372039725,0.385496183
1/14/2014,0.385496183,0.389014296,0.38579068,0.385496183
1/16/2014,0.385496183,0.402558315,0.394194041,0.393129771
1/19/2014,0.393129771,0.387509406,0.392666157,0.388549618
1/20/2014,0.388549618,0.380737397,0.38197097,0.386259542
1/21/2014,0.386259542,0.379984951,0.38197097,0.377862595
1/22/2014,0.377862595,0.374717833,0.367456073,0.380152672
1/23/2014,0.380152672,0.382994733,0.38197097,0.381679389
1/26/2014,0.381679389,0.372460497,0.374331551,0.373282443
1/27/2014,0.373282443,0.364936042,0.364400306,0.369465649
1/28/2014,0.369465649,0.365688488,0.362872422,0.370992366
1/29/2014,0.370992366,0.368698269,0.370511841,0.370992366
2/2/2014,0.370992366,0.376975169,0.365164248,0.361068702
2/3/2014,0.361068702,0.364936042,0.366692131,0.370229008
2/4/2014,0.370229008,0.364936042,0.374331551,0.370229008
2/6/2014,0.374045802,0.37848006,0.369747899,0.383969466
2/9/2014,0.383969466,0.37848006,0.362872422,0.358778626
2/10/2014,0.358778626,0.39503386,0.375859435,0.389312977
2/11/2014,0.389312977,0.37848006,0.368220015,0.378625954
2/12/2014,0.378625954,0.382994733,0.374331551,0.383969466
2/13/2014,0.383969466,0.38675696,0.38961039,0.385496183
2/16/2014,0.385496183,0.391271633,0.38961039,0.396946565
2/17/2014,0.396946565,0.387509406,0.38961039,0.393129771
2/18/2014,0.393129771,0.396538751,0.38961039,0.402290076
2/20/2014,0.402290076,0.421369451,0.401069519,0.400763359
2/23/2014,0.400763359,0.448457487,0.418640183,0.433587786
2/24/2014,0.433587786,0.455981941,0.435446906,0.438931298
2/25/2014,0.438931298,0.446952596,0.429335371,0.442748092
2/26/2014,0.442748092,0.450714823,0.427807487,0.426717557
3/3/2014,0.426717557,0.421369451,0.420168067,0.418320611
3/4/2014,0.418320611,0.425884123,0.394957983,0.4
3/5/2014,0.4,0.413844996,0.390374332,0.415267176
3/6/2014,0.381679389,0.389014296,0.398777693,0.394656489
3/9/2014,0.394656489,0.375470278,0.351413293,0.351908397
3/10/2014,0.351908397,0.35364936,0.355996944,0.358778626
3/11/2014,0.358778626,0.357411588,0.362872422,0.36259542
3/12/2014,0.36259542,0.349887133,0.359052712,0.354961832
3/13/2014,0.354961832,0.349887133,0.359052712,0.354961832
3/13/2014,0.354961832,0.349887133,0.359052712,0.354961832
3/17/2014,0.354961832,0.342362679,0.344537815,0.340458015
3/18/2014,0.340458015,0.328066215,0.323911383,0.320610687
3/19/2014,0.320610687,0.328066215,0.332314744,0.332061069
3/20/2014,0.332061069,0.32731377,0.336134454,0.332061069
3/23/2014,0.332061069,0.339352897,0.343773873,0.339694656
3/24/2014,0.339694656,0.334838224,0.333078686,0.329770992
3/25/2014,0.329770992,0.32731377,0.328495034,0.325954198
3/26/2014,0.325954198,0.32731377,0.333078686,0.332061069
3/27/2014,0.332061069,0.32731377,0.336134454,0.332061069
3/31/2014,0.332061069,0.32731377,0.328495034,0.324427481
4/1/2014,0.324427481,0.316779533,0.313980138,0.321374046
4/2/2014,0.321374046,0.321294206,0.322383499,0.325954198
4/3/2014,0.325954198,0.328066215,0.328495034,0.328244275
4/6/2014,0.328244275,0.323551543,0.317035905,0.319083969
4/7/2014,0.319083969,0.31903687,0.322383499,0.322137405
4/9/2014,0.322137405,0.322046652,0.32696715,0.324427481
4/10/2014,0.324427481,0.330323552,0.333078686,0.335114504
4/13/2014,0.335114504,0.334085779,0.336134454,0.338931298
4/15/2014,0.338931298,0.338600451,0.343773873,0.34351145
4/16/2014,0.34351145,0.338600451,0.336134454,0.332061069
4/17/2014,0.332061069,0.319789315,0.328495034,0.324427481
4/20/2014,0.324427481,0.32731377,0.321619557,0.329770992
4/21/2014,0.329770992,0.325808879,0.33078686,0.327480916
4/22/2014,0.327480916,0.32731377,0.324675325,0.332061069
4/23/2014,0.332061069,0.331075997,0.332314744,0.335877863
4/27/2014,0.335877863,0.331075997,0.33460657,0.330534351
4/29/2014,0.330534351,0.323551543,0.330022918,0.328244275
4/30/2014,0.328244275,0.322799097,0.324675325,0.324427481
5/4/2014,0.324427481,0.319789315,0.317035905,0.316793893
5/5/2014,0.316793893,0.338600451,0.333078686,0.34351145
5/6/2014,0.34351145,0.364936042,0.348357525,0.361068702
5/7/2014,0.361068702,0.372460497,0.366692131,0.369465649
5/8/2014,0.369465649,0.361173815,0.362872422,0.359541985
5/11/2014,0.359541985,0.349887133,0.355233002,0.351145038
5/12/2014,0.351145038,0.37020316,0.359052712,0.375572519
5/13/2014,0.375572519,0.372460497,0.362872422,0.366412214
5/15/2014,0.366412214,0.358164033,0.359052712,0.363358779
5/15/2014,0.366412214,0.358164033,0.359052712,0.363358779
5/18/2014,0.363358779,0.358164033,0.355233002,0.351145038
5/19/2014,0.351145038,0.338600451,0.339954163,0.335877863
5/20/2014,0.335877863,0.334838224,0.336134454,0.333587786
5/21/2014,0.333587786,0.328818661,0.324675325,0.32519084
5/22/2014,0.32519084,0.334838224,0.332314744,0.339694656
5/25/2014,0.339694656,0.342362679,0.331550802,0.339694656
5/26/2014,0.339694656,0.342362679,0.336134454,0.338167939
5/27/2014,0.338167939,0.328066215,0.328495034,0.328244275
5/28/2014,0.328244275,0.342362679,0.331550802,0.339694656
6/1/2014,0.339694656,0.342362679,0.339954163,0.339694656
6/2/2014,0.339694656,0.342362679,0.343773873,0.342748092
6/3/2014,0.342748092,0.349887133,0.343773873,0.353435115
6/4/2014,0.353435115,0.357411588,0.355233002,0.36259542
6/5/2014,0.36259542,0.349887133,0.343009931,0.354961832
6/8/2014,0.354961832,0.355906697,0.351413293,0.348091603
6/9/2014,0.348091603,0.357411588,0.355233002,0.358778626
6/10/2014,0.358778626,0.357411588,0.359052712,0.361068702
6/11/2014,0.361068702,0.376222724,0.362872422,0.379389313
6/12/2014,0.379389313,0.406320542,0.38197097,0.404580153
6/15/2014,0.404580153,0.412340105,0.401069519,0.416030534
6/16/2014,0.416030534,0.458991723,0.431627196,0.465648855
6/17/2014,0.465648855,0.458991723,0.446906035,0.447328244
6/17/2014,0.465648855,0.458991723,0.446906035,0.447328244
6/18/2014,0.447328244,0.451467269,0.435446906,0.43129771
6/19/2014,0.43129771,0.425884123,0.427807487,0.427480916
6/23/2014,0.427480916,0.410082769,0.420168067,0.416030534
6/24/2014,0.416030534,0.408577878,0.404889228,0.403816794
6/25/2014,0.403816794,0.399548533,0.40565317,0.404580153
6/26/2014,0.404580153,0.417607223,0.412528648,0.416030534
6/29/2014,0.416030534,0.413844996,0.416348358,0.41221374
6/30/2014,0.41221374,0.406320542,0.40947288,0.41221374
7/1/2014,0.41221374,0.414597442,0.412528648,0.408396947
7/2/2014,0.408396947,0.431151242,0.412528648,0.43740458
7/3/2014,0.43740458,0.432656132,0.427807487,0.43129771
7/6/2014,0.43129771,0.428893905,0.428571429,0.424427481
7/7/2014,0.424427481,0.428893905,0.417876241,0.423664122
7/8/2014,0.423664122,0.443190369,0.427807487,0.449618321
7/9/2014,0.449618321,0.456734387,0.467532468,0.463358779
7/10/2014,0.463358779,0.455229496,0.450725745,0.450381679
7/13/2014,0.450381679,0.477802859,0.454545455,0.451145038
7/14/2014,0.451145038,0.432656132,0.4407945,0.436641221
7/15/2014,0.436641221,0.42814146,0.428571429,0.434351145
7/16/2014,0.434351145,0.432656132,0.428571429,0.424427481
7/17/2014,0.424427481,0.428893905,0.420168067,0.427480916
7/20/2014,0.427480916,0.439428141,0.423987777,0.43129771
7/21/2014,0.43129771,0.470278405,0.427807487,0.467175573
7/22/2014,0.467175573,0.462001505,0.452253629,0.461832061
7/23/2014,0.461832061,0.469525959,0.458365164,0.465648855
7/24/2014,0.465648855,0.466516178,0.458365164,0.454198473
7/28/2014,0.454198473,0.450714823,0.443850267,0.454198473
7/30/2014,0.454198473,0.440933032,0.417876241,0.419847328
7/31/2014,0.419847328,0.427389014,0.41329259,0.433587786
8/3/2014,0.433587786,0.432656132,0.435446906,0.43129771
8/4/2014,0.43129771,0.425131678,0.420168067,0.423664122
8/5/2014,0.423664122,0.425884123,0.423987777,0.429770992
8/6/2014,0.429770992,0.432656132,0.424751719,0.43129771
8/7/2014,0.43129771,0.425131678,0.420168067,0.43129771
8/12/2014,0.43129771,0.425131678,0.423987777,0.423664122
8/13/2014,0.423664122,0.427389014,0.420168067,0.433587786
8/14/2014,0.433587786,0.439428141,0.431627196,0.438931298
8/18/2014,0.438931298,0.428893905,0.435446906,0.43129771
8/19/2014,0.43129771,0.462001505,0.443086325,0.441221374
8/20/2014,0.441221374,0.451467269,0.435446906,0.435114504
8/21/2014,0.435114504,0.455229496,0.434682964,0.458015267
8/24/2014,0.458015267,0.465763732,0.447669977,0.461068702
8/25/2014,0.461068702,0.440180587,0.418640183,0.416030534
8/26/2014,0.416030534,0.410082769,0.401069519,0.396946565
8/27/2014,0.396946565,0.418359669,0.414820474,0.414503817
8/28/2014,0.414503817,0.43641836,0.432391138,0.438931298
8/31/2014,0.438931298,0.418359669,0.414820474,0.41221374
9/1/2014,0.41221374,0.406320542,0.397249809,0.406870229
9/3/2014,0.406870229,0.413844996,0.404889228,0.400763359
9/4/2014,0.400763359,0.383747178,0.371275783,0.385496183
9/7/2014,0.385496183,0.376222724,0.365164248,0.369465649
9/9/2014,0.369465649,0.383747178,0.378151261,0.389312977
9/10/2014,0.389312977,0.387509406,0.361344538,0.369465649
9/11/2014,0.369465649,0.365688488,0.360580596,0.370992366
9/14/2014,0.370992366,0.364936042,0.36210848,0.358015267
9/15/2014,0.358015267,0.346124906,0.355233002,0.351145038
9/16/2014,0.351145038,0.376222724,0.359052712,0.370229008
9/17/2014,0.370229008,0.368698269,0.366692131,0.374045802
9/18/2014,0.374045802,0.364936042,0.366692131,0.370229008
9/21/2014,0.370229008,0.377727615,0.35828877,0.354198473
9/22/2014,0.354198473,0.361173815,0.344537815,0.340458015
9/23/2014,0.340458015,0.364936042,0.344537815,0.358778626
9/24/2014,0.358778626,0.364936042,0.352941176,0.370229008
9/28/2014,0.370229008,0.372460497,0.374331551,0.377862595
9/29/2014,0.377862595,0.368698269,0.366692131,0.366412214
9/30/2014,0.366412214,0.373965388,0.38197097,0.377862595
10/9/2014,0.377862595,0.376222724,0.374331551,0.370229008
10/12/2014,0.370229008,0.364936042,0.361344538,0.370229008
10/13/2014,0.370229008,0.364936042,0.362872422,0.358778626
10/14/2014,0.358778626,0.361173815,0.359052712,0.366412214
10/15/2014,0.366412214,0.370955606,0.367456073,0.376335878
10/16/2014,0.376335878,0.376222724,0.370511841,0.370229008
10/19/2014,0.370229008,0.372460497,0.370511841,0.374045802
10/20/2014,0.374045802,0.372460497,0.376623377,0.372519084
10/21/2014,0.372519084,0.372460497,0.372803667,0.36870229
10/22/2014,0.36870229,0.376222724,0.366692131,0.381679389
10/26/2014,0.381679389,0.368698269,0.375095493,0.370992366
10/27/2014,0.370992366,0.387509406,0.38197097,0.393129771
10/28/2014,0.393129771,0.39503386,0.397249809,0.398473282
10/30/2014,0.398473282,0.402558315,0.397249809,0.396183206
11/2/2014,0.396183206,0.390519187,0.392666157,0.388549618
11/3/2014,0.388549618,0.383747178,0.377387319,0.373282443
11/4/2014,0.373282443,0.364936042,0.366692131,0.364885496
11/5/2014,0.364885496,0.367945824,0.377387319,0.373282443
11/6/2014,0.373282443,0.358164033,0.359052712,0.355725191
11/9/2014,0.355725191,0.35364936,0.352941176,0.355725191
11/10/2014,0.355725191,0.351392024,0.351413293,0.347328244
11/11/2014,0.347328244,0.354401806,0.343773873,0.359541985
11/12/2014,0.359541985,0.354401806,0.361344538,0.359541985
11/13/2014,0.359541985,0.354401806,0.339954163,0.348854962
11/16/2014,0.348854962,0.355154251,0.351413293,0.347328244
11/17/2014,0.347328244,0.331828442,0.332314744,0.335877863
11/18/2014,0.335877863,0.324303988,0.320855615,0.329007634
11/19/2014,0.329007634,0.334838224,0.332314744,0.328244275
11/20/2014,0.328244275,0.336343115,0.320855615,0.332061069
11/23/2014,0.332061069,0.358164033,0.343773873,0.339694656
11/24/2014,0.339694656,0.336343115,0.333078686,0.332824427
11/25/2014,0.332824427,0.342362679,0.324675325,0.34351145
12/1/2014,0.260305344,0.246049661,0.253628724,0.249618321
12/2/2014,0.249618321,0.237020316,0.244461421,0.240458015
12/3/2014,0.240458015,0.243792325,0.244461421,0.247328244
12/4/2014,0.247328244,0.243792325,0.244461421,0.247328244
12/7/2014,0.247328244,0.243792325,0.244461421,0.240458015
12/8/2014,0.240458015,0.229495862,0.236822002,0.232824427
12/9/2014,0.232824427,0.229495862,0.229182582,0.22519084
12/10/2014,0.22519084,0.236267871,0.238349885,0.234351145
12/11/2014,0.234351145,0.239277652,0.236822002,0.232824427
12/14/2014,0.232824427,0.259593679,0.244461421,0.263358779
12/15/2014,0.263358779,0.282167043,0.277310924,0.273282443
12/16/2014,0.273282443,0.267118134,0.267379679,0.263358779
12/18/2014,0.263358779,0.255831452,0.263559969,0.259541985
12/21/2014,0.259541985,0.253574116,0.253628724,0.257251908
12/22/2014,0.257251908,0.264108352,0.271963331,0.267938931
12/24/2014,0.267938931,0.270880361,0.263559969,0.27480916
12/28/2014,0.27480916,0.292701279,0.284186402,0.282442748
12/28/2014,0.27480916,0.292701279,0.284186402,0.282442748
12/29/2014,0.282442748,0.293453725,0.286478228,0.297709924
12/31/2014,0.297709924,0.28592927,0.290297937,0.290076336
